IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,49.5,,,37,,61.9,49.5 [37.0-61.9],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,49.7,,,42.8,,56.6,49.7 [42.8-56.6],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,49.8,,,41.2,,58.3,49.8 [41.2-58.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,49.9,,,39.8,,60,49.9 [39.8-60.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,3.5,,6.5,5.0 [3.5-6.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,5,,,3.6,,6.3,5.0 [3.6-6.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AFR,Africa,Country,COM,Comoros,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,5.3,,,3.4,,7.2,5.3 [3.4-7.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,5.3,,,4.2,,6.4,5.3 [4.2-6.4],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,5.6,,,3.4,,7.7,5.6 [3.4-7.7],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,5.6,,,4,,7.2,5.6 [4.0-7.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2010,false,Sex,Female,SEX_FMLE,,,,,,,,,,5.8,,,4.4,,7.1,5.8 [4.4-7.1],,,EN,2024-01-15T23:00:00.000Z
